,file_id,user_id,subforum_id,num_contexts,label,text,new_label,textidx,lengths
10139,13865942_3,590294,1391,0,noHate,http://www.irish-nationalism.com/forum/,1,[16040],1
10140,13867034_1,591105,1391,0,noHate,excellent idea .,1,"[1009, 416, 2]",3
10141,13867034_2,591105,1391,0,noHate,i am to help in anyway i can .,1,"[5, 136, 6, 321, 10, 626, 5, 57, 2]",9
10142,13867034_3,591105,1391,0,hate,"a few weeks ago i started looking into doing that and have got a few pictures and loads of mobile numbers so far , reds are just so naive !",2,"[8, 108, 415, 200, 5, 510, 167, 130, 369, 13, 7, 18, 121, 8, 108, 498, 7, 2420, 9, 3334, 872, 49, 286, 4, 3225, 17, 44, 49, 6763, 24]",30
10143,13867434_1,572475,1391,6,hate,"well atleast the guy was 64 years old , hopefully he 's too old to bear any half caste children with that filipina woman .",2,"[109, 4941, 3, 264, 28, 16041, 125, 116, 4, 864, 82, 25, 115, 116, 6, 2159, 103, 337, 16042, 202, 27, 13, 16043, 302, 2]",25
10144,13867668_1,593033,1391,0,noHate,as northern ireland falls under our rule we have more right to be here than a plastic paddy from america so kindly crawl back under your rock .,1,"[35, 851, 194, 2540, 427, 74, 1256, 37, 18, 77, 172, 6, 32, 68, 107, 8, 7175, 16044, 48, 436, 49, 3943, 4188, 102, 427, 50, 1005, 2]",28
10145,13868014_1,572043,1391,0,noHate,"latha math dhuibh agus dè tha dol agad fhèin , a phàdruig/hello pat , how are you ?",1,"[16045, 1227, 16046, 16047, 16048, 16049, 16050, 16051, 16052, 4, 8, 16053, 72, 516, 4718, 4, 86, 17, 14, 21]",20
10146,13868014_2,572043,1391,0,noHate,"aye , warriour of éire . . . whether you would like fadas for irish gæilge , e.g. , é , í , ó and the like , or scottish gælick , e.g. , ì , ò , è , é , í , à , ù and the like . . . try such , lad : i. start menu to all programs to accessouries to system tools to litrichean ( i canæ re-call of what litrichean tis called in english for my computer is in gàidhlig , but tis script lettres , characters or the like , i reckon. )",1,"[7166, 4, 16054, 9, 16055, 2, 2, 2, 1153, 14, 61, 36, 16056, 16, 226, 16057, 4, 5059, 4, 7333, 4, 3283, 4, 16058, 7, 3, 36, 4, 38, 1971, 16059, 4, 5059, 4, 16060, 4, 16061, 4, 16062, 4, 7333, 4, 3283, 4, 16063, 4, 16064, 7, 3, 36, 2, 2, 2, 229, 246, 4, 3565, 43, 6536, 213, 5575, 6, 31, 2684, 6, 16065, 6, 596, 2781, 6, 7334, 56, 5, 16066, 865, 15, 421, 9, 69, 7334, 4949, 356, 10, 293, 16, 29, 1008, 11, 10, 16067, 4, 34, 4949, 16068, 16069, 4, 3697, 38, 3, 36, 4, 5, 5212, 2, 54]",105
10147,13868014_3,572043,1391,0,noHate,"you shall know of where to go from there , gille. or . . .",1,"[14, 1087, 85, 9, 124, 6, 87, 48, 40, 4, 7335, 2, 38, 2, 2, 2]",16
10148,13868014_4,572043,1391,0,idk/skip,ii .,4,"[2617, 2]",2
10149,13868014_5,572043,1391,0,noHate,change the language of your keyboard setting in your control panel under the regional optional and langauges theme. or . . .,1,"[558, 3, 829, 9, 50, 6962, 2237, 10, 50, 698, 16070, 427, 3, 2584, 16071, 7, 7251, 4945, 2, 38, 2, 2, 2]",23
10150,13868014_6,572043,1391,0,idk/skip,iii .,4,"[6610, 2]",2
10151,13868014_7,572043,1391,0,noHate,"make a visit here , lad . .",1,"[149, 8, 1602, 68, 4, 3565, 2, 2]",8
10152,13868014_8,572043,1391,0,idk/skip,.,4,[2],1
10153,13868014_9,572043,1391,0,noHate,http://tlt.its.psu.edu/suggestions/ ... entshandout.pdf or . . .,1,"[16072, 60, 16073, 38, 2, 2, 2]",7
10154,13868014_10,572043,1391,0,idk/skip,iv .,4,"[4873, 2]",2
10155,13868014_11,572043,1391,0,noHate,pray vnto odin .,1,"[1423, 16074, 3554, 2]",4
10156,13868014_12,572043,1391,0,noHate,"many-a-luck to you , gille .",1,"[114, 15, 8, 15, 717, 6, 14, 4, 7335, 2]",10
10157,13941874_1,588751,1388,0,noHate,greetings were looking to recruit new members for the united front or start a new chapter in surrey/van we are only in the valley right now pm if interested .,1,"[3010, 93, 167, 6, 3772, 98, 518, 16, 3, 2110, 388, 38, 213, 8, 98, 2275, 10, 4368, 72, 1380, 37, 17, 96, 10, 3, 1873, 172, 112, 276, 39, 633, 2]",32
10158,13945592_1,579461,1388,0,noHate,when they took the cross off the canadian flag then we were doomed .,1,"[70, 20, 529, 3, 820, 170, 3, 2721, 1029, 95, 37, 93, 3049, 2]",14
10159,13945592_2,579461,1388,0,noHate,up until then we were part of europe .,1,"[59, 336, 95, 37, 93, 288, 9, 339, 2]",9
10160,14015195_1,572285,1388,0,noHate,the flag should have the leaf thingy and a mix between the french flag and the george cross of england to show the ethnic heritage of the white canadians,1,"[3, 1029, 101, 18, 3, 16075, 16076, 7, 8, 2262, 462, 3, 499, 1029, 7, 3, 1822, 820, 9, 639, 6, 173, 3, 756, 840, 9, 3, 23, 2773]",29
10161,14017132_1,588751,1388,0,noHate,id say move out west were ever either b.c or alberta all white people in canada need to move out west so we can take the west back .,1,"[5, 576, 106, 405, 51, 747, 93, 179, 504, 16077, 38, 2566, 31, 23, 52, 10, 353, 138, 6, 405, 51, 747, 49, 37, 57, 174, 3, 747, 102, 2]",30
10162,14017904_1,575841,1388,0,noHate,if you want to start doing something productive for your race you can start by posting mantra .,1,"[39, 14, 104, 6, 213, 369, 197, 16078, 16, 50, 113, 14, 57, 213, 71, 567, 16079, 2]",18
10163,14017904_2,575841,1388,0,noHate,check out the link in my sig brother .,1,"[316, 51, 3, 341, 10, 29, 2934, 593, 2]",9
10164,14018018_1,577037,1388,0,noHate,wrote a brief essay on the theology of the kkk cross burning ritual and how it benefits society as a whole .,1,"[1487, 8, 4150, 2545, 19, 3, 5908, 9, 3, 1771, 820, 2169, 4646, 7, 86, 12, 2003, 699, 35, 8, 396, 2]",22
10165,14018061_1,579386,1388,0,hate,"there's no way to stop them from coming to canada all that is needed is proof of ownership of a house in india , africa etc and they can enter in on a tourist visa .",2,"[40, 25, 73, 120, 6, 297, 53, 48, 365, 6, 353, 31, 13, 11, 1376, 11, 1935, 9, 16080, 9, 8, 265, 10, 1629, 4, 295, 340, 7, 20, 57, 2654, 10, 19, 8, 3351, 4847, 2]",37
10166,14018061_2,579386,1388,0,noHate,i was in the taiwan airport and the whole plane was east indian .,1,"[5, 28, 10, 3, 16081, 3884, 7, 3, 396, 3706, 28, 693, 1462, 2]",14
10167,14018210_1,575319,1388,0,noHate,live off the island .,1,"[154, 170, 3, 1251, 2]",5
10168,14018210_2,575319,1388,0,noHate,i work downtown montreal but live off the island out in the country .,1,"[5, 242, 2392, 4863, 34, 154, 170, 3, 1251, 51, 10, 3, 152, 2]",14
10169,14018210_3,575319,1388,0,noHate,non-whites like crowded conditions not wide open spaces .,1,"[175, 15, 84, 36, 7256, 3675, 33, 1277, 426, 16082, 2]",11
10170,14019007_1,577037,1388,2,hate,"you forgot to add that they spread disease and their poor hygiene causes pest infestations , then there is rampant drug use and sexual assaulting white women and children .",2,"[14, 1461, 6, 831, 13, 20, 750, 1672, 7, 42, 538, 6890, 3857, 6301, 16083, 4, 95, 40, 11, 16084, 830, 220, 7, 1241, 3134, 23, 255, 7, 202, 2]",30
10171,14019288_1,595643,1388,0,noHate,i live hour south of regina .,1,"[5, 154, 875, 364, 9, 7336, 2]",7
10172,14019288_2,595643,1388,0,noHate,"not much for natives here where i live , though every store is all philipinos it seems .",1,"[33, 155, 16, 2055, 68, 124, 5, 154, 4, 334, 140, 998, 11, 31, 16085, 12, 403, 2]",18
10173,14019288_3,595643,1388,5,relation,every summer there is some trash that rolls through the town and goes on a thieving spree it seems .,3,"[140, 760, 40, 11, 75, 1161, 13, 7161, 312, 3, 254, 7, 449, 19, 8, 16086, 7206, 12, 403, 2]",20
10174,14019288_4,595643,1388,5,relation,probably comes out of regina .,3,"[318, 507, 51, 9, 7336, 2]",6
10175,14021799_1,572806,1388,0,noHate,zionists want to maintain the racial diversity in the west .,1,"[4727, 104, 6, 3871, 3, 451, 744, 10, 3, 747, 2]",11
10176,14021799_2,572806,1388,0,noHate,they do not want an anti-islamic uprising that results in the expulsion of muslims .,1,"[20, 30, 33, 104, 78, 249, 15, 1958, 5691, 13, 1542, 10, 3, 16087, 9, 1022, 2]",17
10177,14022739_1,595652,1388,0,noHate,i'm actually really sad that only one person emailed me .,1,"[5, 227, 256, 199, 521, 13, 96, 62, 234, 16088, 58, 2]",12
10178,14022739_2,595652,1388,0,noHate,that 's it ?,1,"[13, 25, 12, 21]",4
10179,14022739_3,595652,1388,0,noHate,in all of vancouver ?,1,"[10, 31, 9, 1318, 21]",5
10180,14022739_4,595652,1388,0,noHate,it makes my heart sick .,1,"[12, 374, 29, 890, 673, 2]",6
10181,14022848_1,575397,1388,0,relation,definitely my dad said in his city growing up only nonwhites were a chinese family running a chinese restaurant everyone else was white .,3,"[1032, 29, 1213, 195, 10, 119, 262, 1215, 59, 96, 1518, 93, 8, 770, 273, 681, 8, 770, 1309, 345, 282, 28, 23, 2]",24
10182,14022848_2,575397,1388,0,relation,id love to live in that ontario .,3,"[5, 576, 269, 6, 154, 10, 13, 2538, 2]",9
10183,14022919_1,572226,1388,0,noHate,you need to join a nationalist organization so you are more part of the scene such as the nationalist party of canada .,1,"[14, 138, 6, 440, 8, 272, 1148, 49, 14, 17, 77, 288, 9, 3, 797, 246, 35, 3, 272, 465, 9, 353, 2]",23
10184,14024889_1,575895,1387,0,noHate,"in england the spanish flag is probably kosher to fly without getting your collar felt , any flag in the world would be ok but the jack and st george",1,"[10, 639, 3, 1521, 1029, 11, 318, 2039, 6, 2134, 407, 377, 50, 7040, 1185, 4, 103, 1029, 10, 3, 171, 61, 32, 581, 34, 3, 1776, 7, 495, 1822]",30
10185,14025906_1,576236,1387,0,noHate,"they will never get anywhere , they 're just as bad if not worse than the bnp in respect to how stigmatized their name is .",1,"[20, 47, 131, 64, 1031, 4, 20, 161, 44, 35, 237, 39, 33, 678, 107, 3, 1324, 10, 765, 6, 86, 16089, 42, 261, 11, 2]",26
10186,14026936_1,580623,1387,0,noHate,i see where you are coming from .,1,"[5, 79, 124, 14, 17, 365, 48, 2]",8
10187,14026936_2,580623,1387,1,noHate,"but remember , lots of people i hear say that their parents would kick off if their brought back a non-white home to introduce him/her as their partner .",1,"[34, 453, 4, 457, 9, 52, 5, 346, 106, 13, 42, 391, 61, 1002, 170, 39, 42, 827, 102, 8, 175, 15, 23, 177, 6, 2775, 169, 72, 97, 35, 42, 3791, 2]",33
10188,14028710_1,576598,1387,2,noHate,"some of them are jewish , but most of those complicit in the betrayal of this country are our own flesh and blood , which is the great tragedy of our times .",1,"[75, 9, 53, 17, 343, 4, 34, 156, 9, 110, 16090, 10, 3, 4973, 9, 22, 152, 17, 74, 153, 2173, 7, 447, 4, 183, 11, 3, 142, 2808, 9, 74, 210, 2]",33
10189,14029454_1,578806,1387,0,hate,the problem is that through western elites we have to feed and look after useless savages like malema .,2,"[3, 348, 11, 13, 312, 589, 3933, 37, 18, 6, 1397, 7, 147, 204, 1985, 1497, 36, 16091, 2]",19
10190,14029454_2,578806,1387,0,hate,if that stopped the worthless thing would starve !,2,"[39, 13, 1095, 3, 1569, 185, 61, 3308, 24]",9
10191,14030050_1,595767,1387,0,noHate,"the new census has shown some 9.2 million non whites in england and wales , this was a properly done census in my opinion and has shown that the white population of the uk is barely 50 million",1,"[3, 98, 1294, 83, 1454, 75, 16092, 833, 175, 84, 10, 639, 7, 4112, 4, 22, 28, 8, 1239, 384, 1294, 10, 29, 1278, 7, 83, 1454, 13, 3, 23, 668, 9, 3, 1041, 11, 2066, 676, 833]",38
10192,14030057_1,579147,1387,0,noHate,unfortunately our official greeter evaline has n't been about for awhile so allow me to bid all of you who have recently joined our little band of brothers ( and sisters ) a warm welcome. max,1,"[784, 74, 1370, 6917, 16093, 83, 41, 88, 55, 16, 1726, 49, 1000, 58, 6, 3032, 31, 9, 14, 66, 18, 933, 975, 74, 201, 500, 9, 492, 56, 7, 722, 54, 8, 1491, 278, 2, 1663]",37
10193,14030063_1,595803,1387,0,noHate,hi all i am from south of london. hope to make many like minded friends got bored of listening to the lefties so need to talk to real people,1,"[432, 31, 5, 136, 48, 364, 9, 408, 2, 163, 6, 149, 114, 36, 1044, 245, 121, 4795, 9, 1386, 6, 3, 4544, 49, 138, 6, 221, 6, 376, 52]",30
10194,14030110_1,596178,1387,0,noHate,"watching and reading between the lines of the libtard media over the past few days , i think they are very nervous indeed .",1,"[472, 7, 728, 462, 3, 1455, 9, 3, 2091, 400, 129, 3, 616, 108, 301, 4, 5, 92, 20, 17, 118, 4896, 708, 2]",24
10195,14030927_1,596205,1387,0,noHate,he use to run it a few year ago i use to run around with him and some other lads from london,1,"[82, 220, 6, 412, 12, 8, 108, 143, 200, 5, 220, 6, 412, 126, 27, 169, 7, 75, 89, 2144, 48, 408]",22
10196,14030963_1,596261,1387,0,noHate,"hi lads and lasses , im new here , the country is in a mess and i have been watching these posts for weeks .",1,"[432, 2144, 7, 16094, 4, 5, 81, 98, 68, 4, 3, 152, 11, 10, 8, 1194, 7, 5, 18, 88, 472, 100, 625, 16, 415, 2]",26
10197,14030963_2,596261,1387,0,noHate,i think its a great site and very informative,1,"[5, 92, 123, 8, 142, 233, 7, 118, 3300]",9
10198,14031145_1,580525,1387,0,noHate,65% of all media coverage in britain is the bbc and they are openly biased towards the left and the others are n't much better .,1,"[6179, 150, 9, 31, 400, 2800, 10, 720, 11, 3, 1965, 7, 20, 17, 1506, 6427, 1262, 3, 314, 7, 3, 437, 17, 41, 155, 279, 2]",27
10199,14031641_1,596304,1387,0,noHate,hello everyone on stormfront have heard a lot of good things about this forum so i have decided to take the plunge .,1,"[516, 345, 19, 310, 18, 250, 8, 294, 9, 80, 268, 55, 22, 240, 49, 5, 18, 941, 6, 174, 3, 16095, 2]",23
10200,14031641_2,596304,1387,0,noHate,i 'm a nationalist who belonged to the pre-griffin bnp .,1,"[5, 45, 81, 8, 272, 66, 6871, 6, 3, 1807, 15, 5635, 1324, 2]",14
10201,14032463_1,580682,1387,10,noHate,yes and thank you to those who reported this vile sicko .,1,"[217, 7, 216, 14, 6, 110, 66, 1082, 22, 1795, 16096, 2]",12
10202,14032463_2,580682,1387,10,noHate,he can go pollute some other pool with his disgusting paedophilia .,1,"[82, 57, 87, 6335, 75, 89, 1877, 27, 119, 663, 16097, 2]",12
10203,14032463_3,580682,1387,10,noHate,creep,1,[4437],1
10204,14032489_1,579689,1387,0,noHate,"i'm in australia and i want it to be done and over with , my mum is constantly going on about the olympics like it 's a big deal .",1,"[5, 227, 10, 1823, 7, 5, 104, 12, 6, 32, 384, 7, 129, 27, 4, 29, 4632, 11, 2737, 141, 19, 55, 3, 16098, 36, 12, 25, 8, 283, 1060, 2]",31
10205,14032738_1,595844,1387,0,noHate,"well, being a british nationalist is being a white nationalist seeing as the british are a nation of whites .",1,"[109, 4, 158, 8, 541, 272, 11, 158, 8, 23, 272, 929, 35, 3, 541, 17, 8, 379, 9, 84, 2]",21
10206,14032738_2,595844,1387,0,noHate,"more broadly , of course i wish to see white countries get-on with each other but if it came down to a choice between my country 's interests and those of another white country i would put my own first .",1,"[77, 16099, 4, 9, 561, 5, 588, 6, 79, 23, 410, 64, 15, 19, 27, 354, 89, 34, 39, 12, 311, 139, 6, 8, 2118, 462, 29, 152, 25, 3513, 7, 110, 9, 214, 23, 152, 5, 61, 191, 29, 153, 160, 2]",43
10207,14033650_1,595890,1387,0,noHate,i went on the edl page last night and i saw the funnies thing .,1,"[5, 219, 19, 3, 3572, 551, 157, 394, 7, 5, 208, 3, 16100, 185, 2]",15
10208,14033650_2,595890,1387,0,noHate,why bedfordshire needs kevin carroll as police commissioner,1,"[164, 16101, 985, 2827, 16102, 35, 327, 16103]",8
10209,14034516_1,572260,1387,0,noHate,yes my friend this you must do .,1,"[217, 29, 469, 22, 14, 277, 30, 2]",8
10210,14034516_2,572260,1387,0,noHate,and no of course you not going to lay down and let them do what they please .,1,"[7, 73, 9, 561, 14, 33, 141, 6, 2085, 139, 7, 184, 53, 30, 69, 20, 247, 2]",18
10211,14034516_3,572260,1387,0,noHate,we will stand shoulder to shoulder with you on this fight .,1,"[37, 47, 548, 2870, 6, 2870, 27, 14, 19, 22, 349, 2]",12
10212,14034529_1,572921,1387,1,noHate,"kiss and make up kids , the real enemy is on our streets raping our women .",1,"[1706, 7, 149, 59, 122, 4, 3, 376, 960, 11, 19, 74, 1086, 2008, 74, 255, 2]",17
10213,14034529_2,572921,1387,1,noHate,let 's deal with the non-whites first congrats on you finding love,1,"[184, 25, 1060, 27, 3, 175, 15, 84, 160, 4743, 19, 14, 1474, 269]",14
10214,14035318_1,583903,1387,0,noHate,"if you need a good dog , you ca n't beat a bull terrier , strong , loyal , great with kids , and have a bite pressure of up to 5000 lbs per square inch , compared to a rottweiller which is 500 lbs per square inch.sarge2506.",1,"[39, 14, 138, 8, 80, 686, 4, 14, 198, 41, 718, 8, 1748, 16104, 4, 963, 4, 2953, 4, 142, 27, 122, 4, 7, 18, 8, 2722, 2443, 9, 59, 6, 4925, 3407, 926, 2414, 2339, 4, 1183, 6, 8, 16105, 183, 11, 2658, 3407, 926, 2414, 16106, 2]",49
10215,14036958_1,595936,1387,0,noHate,"of course the county is lovely , in facts its gods country in our book but the cities are rat infested with enrichers , just how the country is isnt it .",1,"[9, 561, 3, 484, 11, 1616, 4, 10, 1563, 123, 877, 152, 10, 74, 501, 34, 3, 898, 17, 3694, 3185, 27, 6954, 4, 44, 86, 3, 152, 11, 11, 91, 12, 2]",33
10216,14037089_1,595811,1387,0,noHate,i just realised how much anti russian propaganda is on the internet in the last week or two .,1,"[5, 44, 6849, 86, 155, 249, 893, 826, 11, 19, 3, 537, 10, 3, 157, 313, 38, 180, 2]",19
10217,14037089_2,595811,1387,0,noHate,i hope not much people will trust all that propaganda .,1,"[5, 163, 33, 155, 52, 47, 2637, 31, 13, 826, 2]",11
10218,14037300_1,596600,1387,0,hate,hiya i 'm new here and sick of watching my country become infected with the disease of multiculturalism .,2,"[16107, 5, 45, 81, 98, 68, 7, 673, 9, 472, 29, 152, 363, 3157, 27, 3, 1672, 9, 1201, 2]",20
10219,14037300_2,596600,1387,0,noHate,it 's nice to be with like-minded individuals .,1,"[12, 25, 335, 6, 32, 27, 36, 15, 1044, 2431, 2]",11
10220,14038226_1,576175,1387,0,noHate,"i wonder when it will end , and when people will have had enough as well .",1,"[5, 290, 70, 12, 47, 393, 4, 7, 70, 52, 47, 18, 94, 322, 35, 109, 2]",17
10221,14038226_2,576175,1387,0,noHate,this video on british becoming a minority is so awful ill never watch it again .,1,"[22, 145, 19, 541, 1617, 8, 609, 11, 49, 2349, 942, 131, 181, 12, 248, 2]",16
10222,14038656_1,574902,1387,0,noHate,"welcome ca1784 , roy brown , th0r , dan23uk , ourtimewillcome and glasgow girl .",1,"[278, 16108, 4, 5178, 281, 4, 16109, 4, 16110, 4, 16111, 7, 16112, 266, 2]",15
10223,14038656_2,574902,1387,0,noHate,just a second and i 'll pipe you all aboard .... toot-toot .,1,"[44, 8, 823, 7, 5, 165, 3445, 14, 31, 4944, 238, 7337, 15, 7337, 2]",15
10224,14038656_3,574902,1387,0,noHate,"i 'm sorry , i 've only got this kazoo but ' ' welcome aboard ' ' just the same .",1,"[5, 45, 81, 454, 4, 5, 45, 162, 96, 121, 22, 16113, 34, 45, 45, 278, 4944, 45, 45, 44, 3, 144, 2]",23
10225,14038797_1,595721,1387,0,noHate,"i joined under another name way back in 2003 when sf britain was a single page , i miss those early days the banter and comradeship was fantastic",1,"[5, 975, 427, 214, 261, 120, 102, 10, 2046, 70, 509, 720, 28, 8, 570, 551, 4, 5, 1064, 110, 751, 301, 3, 16114, 7, 16115, 28, 3236]",28
10226,14038923_1,573419,1387,0,noHate,i find that video disturbing at best .,1,"[5, 146, 13, 145, 2216, 46, 323, 2]",8
10227,14038923_2,573419,1387,0,hate,the juden never stop with the race mixing yet they do n't want it for themselves .......,2,"[3, 3045, 131, 297, 27, 3, 113, 702, 361, 20, 30, 41, 104, 12, 16, 358, 1401]",17
10228,14038923_3,573419,1387,0,noHate,disgusting !,1,"[663, 24]",2
10229,14039145_1,576856,1387,0,noHate,i honestly dont understand ukip sometimes they look like labour but on the other hand like the torys .,1,"[5, 1297, 30, 91, 619, 6774, 653, 20, 147, 36, 4723, 34, 19, 3, 89, 562, 36, 3, 16116, 2]",20
10230,14039145_2,576856,1387,0,noHate,there a joke bnp for me,1,"[40, 8, 1317, 1324, 16, 58]",6
10231,14039235_1,588145,1387,0,noHate,and so friendly too .,1,"[7, 49, 2527, 115, 2]",5
10232,14039235_2,588145,1387,0,noHate,i ca n't wait till they take over our country and we all have to convert to islam .,1,"[5, 198, 41, 411, 932, 20, 174, 129, 74, 152, 7, 37, 31, 18, 6, 4731, 6, 1435, 2]",19
10233,14039939_1,595803,1387,1,hate,i would move to surrey just outside kingston upon thames ok kingston is infested but outer areas are not too bad inner london is just a joke,2,"[5, 61, 405, 6, 4368, 44, 648, 4480, 1014, 16117, 581, 4480, 11, 3185, 34, 16118, 1373, 17, 33, 115, 237, 3667, 408, 11, 44, 8, 1317]",27
10234,14050763_1,577937,1383,0,noHate,"damn, if i had known about this earlier i would have attended .",1,"[762, 4, 39, 5, 94, 1269, 55, 22, 1698, 5, 61, 18, 2464, 2]",14
10235,14050763_2,577937,1383,0,noHate,will there be similar events in the not-too-distant future ?,1,"[47, 40, 32, 821, 953, 10, 3, 33, 15, 115, 15, 7330, 430, 21]",14
10236,14054158_1,578908,1383,0,noHate,not an answer i 'd expect from a mod .,1,"[33, 78, 1125, 5, 241, 1155, 48, 8, 2874, 2]",10
10237,14054158_2,578908,1383,0,noHate,the fyromians have always been coming onto the greek thread for months spewing false history and we provoke them ?,1,"[3, 16119, 18, 168, 88, 365, 1502, 3, 1110, 178, 16, 657, 7153, 1285, 389, 7, 37, 16120, 53, 21]",20
10238,14060276_1,575663,1383,0,noHate,too lazy to make a proper rage comic .,1,"[115, 1764, 6, 149, 8, 2295, 1862, 4832, 2]",9
10239,14060276_2,575663,1383,0,noHate,* le me searching le webs for info about le ongoing crisis in this thread .,1,"[65, 2910, 58, 2174, 2910, 16121, 16, 605, 55, 2910, 7315, 4337, 10, 22, 178, 2]",16
10240,14060276_3,575663,1383,0,noHate,fyromia - encyclopedia dramatica greece - encyclopedia dramatica bulgaria - encyclopedia dramatica,1,"[16122, 15, 2686, 5071, 1457, 15, 2686, 5071, 2385, 15, 2686, 5071]",12
10241,14062533_1,576775,1383,0,noHate,in an unassuming family house on a dead end in verl an internationally known musician a recording studio right has for years operated .,1,"[10, 78, 16123, 273, 265, 19, 8, 599, 393, 10, 3284, 78, 16124, 1269, 7338, 8, 3635, 16125, 172, 83, 16, 125, 16126, 2]",24
10242,14062533_2,576775,1383,0,noHate,marco laszcz is a singer and mastermind of the band sleipnir .,1,"[3285, 16127, 11, 8, 2365, 7, 16128, 9, 3, 500, 5072, 2]",12
10243,14062533_3,576775,1383,0,noHate,he is regarded as one of the central figures of the neo-nazi right rock scene .,1,"[82, 11, 16129, 35, 62, 9, 3, 1592, 1390, 9, 3, 2358, 15, 1190, 172, 1005, 797, 2]",18
10244,14062533_4,576775,1383,0,noHate,"over the years , he succeeded in verl , where he has lived since his marriage under the name marco b. , maintain a bourgeois facade .",1,"[129, 3, 125, 4, 82, 16130, 10, 3284, 4, 124, 82, 83, 664, 252, 119, 1415, 427, 3, 261, 3285, 7221, 4, 3871, 8, 16131, 16132, 2]",27
10245,14062533_5,576775,1383,0,hate,"verl : rechts-rocker lebt bürgerlich in verl | neue westfälische , nachrichten aus ostwestfalen-lippe , bielefeld , gütersloh , herford , paderborn , höxter , warburg , news , meldungen , informationen - neue westfälische - verl for days over yule , the zionist controlled press and antifa scum have been laying siege to marco from sleipnir 's family home .",2,"[3284, 43, 16133, 15, 16134, 16135, 16136, 10, 3284, 280, 7339, 7340, 4, 5991, 5990, 16137, 15, 16138, 4, 16139, 4, 16140, 4, 16141, 4, 16142, 4, 16143, 4, 16144, 4, 176, 4, 16145, 4, 16146, 15, 7339, 7340, 15, 3284, 16, 301, 129, 6794, 4, 3, 1114, 2668, 1440, 7, 2911, 579, 18, 88, 3647, 16147, 6, 3285, 48, 5072, 25, 273, 177, 2]",65
10246,14062533_6,576775,1383,0,noHate,the reason for this persecution ?,1,"[3, 423, 16, 22, 4598, 21]",6
10247,14062533_7,576775,1383,0,hate,"well marco is a german patriot and musician who , in the sick minds of zog , committed the heinious crime of producing music for a local school .",2,"[109, 3285, 11, 8, 402, 3896, 7, 7338, 66, 4, 10, 3, 673, 1133, 9, 2246, 4, 1961, 3, 16148, 328, 9, 3303, 304, 16, 8, 542, 99, 2]",29
10248,14062533_8,576775,1383,0,noHate,how evil can you get huh ?,1,"[86, 773, 57, 14, 64, 3166, 21]",7
10249,14062533_9,576775,1383,0,noHate,you will need to hit the translate button on the above link .,1,"[14, 47, 138, 6, 779, 3, 3721, 2408, 19, 3, 661, 341, 2]",13
10250,14062533_10,576775,1383,0,noHate,solidarity with marco .,1,"[16149, 27, 3285, 2]",4
10251,14062533_11,576775,1383,0,idk/skip,freundschaft - sleipnir & nemesis with/mit english and/und deutsch lyrics - youtube,4,"[16150, 15, 5072, 132, 16151, 27, 72, 1983, 293, 7, 72, 2644, 16152, 3247, 15, 67]",16
10252,14063221_1,575672,1383,0,noHate,"yes but difference is that putin is still in charge and jews have to behave , while on other picture jewess albright is in charge and is there to give orders to ukraine , so you ca n't really compare .",1,"[217, 34, 1247, 11, 13, 2484, 11, 223, 10, 1184, 7, 190, 18, 6, 1910, 4, 230, 19, 89, 456, 16153, 16154, 11, 10, 1184, 7, 11, 40, 6, 257, 1532, 6, 934, 4, 49, 14, 198, 41, 199, 2114, 2]",41
10253,14063308_1,579978,1383,0,noHate,same over here in australia. the entire melbourne taxi system is filled with indians and africans. its funny that there are no calls for diversity in the taxi industry,1,"[144, 129, 68, 10, 1823, 2, 3, 1173, 16155, 4906, 596, 11, 2356, 27, 1260, 7, 1137, 2, 123, 564, 13, 40, 17, 73, 1815, 16, 744, 10, 3, 4906, 4930]",31
10254,14063759_1,577436,1383,0,noHate,oh my god .,1,"[477, 29, 258, 2]",4
10255,14063759_2,577436,1383,0,noHate,"that literally hurt my brain and made me laugh while i was reading it , it 's so ridiculous that you really ca n't do anything else .",1,"[13, 1400, 1551, 29, 1340, 7, 274, 58, 696, 230, 5, 28, 728, 12, 4, 12, 25, 49, 2278, 13, 14, 199, 198, 41, 30, 206, 282, 2]",28
10256,14064594_1,575384,1383,0,noHate,id like to say something but i once heard `` if you have nothing good to say dont say anything at all '' .,1,"[5, 576, 36, 6, 106, 197, 34, 5, 300, 250, 26, 26, 39, 14, 18, 209, 80, 6, 106, 30, 91, 106, 206, 46, 31, 63, 2]",27
10257,14064594_2,575384,1383,0,noHate,if thinking was easy everyone would be doing it .,1,"[39, 660, 28, 1275, 345, 61, 32, 369, 12, 2]",10
10258,14065321_1,574345,1383,0,noHate,im always mystified by the way that those most set on getting rid of partition are always those who want to have nothing at all to do with the pul community in the north .,1,"[5, 81, 168, 16156, 71, 3, 120, 13, 110, 156, 594, 19, 377, 1736, 9, 16157, 17, 168, 110, 66, 104, 6, 18, 209, 46, 31, 6, 30, 27, 3, 16158, 448, 10, 3, 687, 2]",36
